location_stand,banking,bike_stands,available_bike_stands,available_bikes,status,date,time ,longitude,latitude,workingday,weather,Season,temp,humidity,windspeed
"Talbot Street, northside under railway bridge",FALSE,40,39,1,OPEN,18-09-2021,20:32:00,,,2,1,,26.24,47,19.0012
"Sheriff Street Upper,  northside opposite Castleforbes Street",FALSE,30,8,22,OPEN,18-09-2021,20:32:00,,,2,1,,25.42,50,19.0012
"Sheriff Street Upper,  northside outside train station",FALSE,20,5,15,OPEN,18-09-2021,20:32:00,,,2,1,,24.6,53,12.998
Mountjoy Square South northside opposite No. 40-45,FALSE,20,0,20,OPEN,18-09-2021,20:32:00,,,2,1,,23.78,56,11.0014
"Mountjoy Square South, southside outside No. 48",FALSE,30,23,7,OPEN,19-09-2021,20:32:00,,,2,1,,22.96,68,8.9981
Gardiner Place northside at Temple Street,FALSE,22,9,13,OPEN,19-09-2021,20:32:00,,,2,1,,22.14,68,16.9979
 Kings Inn Street,FALSE,38,17,21,OPEN,19-09-2021,20:32:00,715411.5653,734777.7955,2,1,,21.32,72,8.9981
Eccles street ,TRUE,40,34,6,OPEN,19-09-2021,20:32:00,715240.9941,735707.5394,2,0,,21.32,77,15.0013
Temple Street North ,FALSE,27,27,0,OPEN,19-09-2021,20:32:00,715748.0852,735395.1692,2,0,,21.32,77,15.0013
Temple Street North,FALSE,40,38,2,OPEN,19-09-2021,20:32:00,715744.6884,735382.7171,2,0,,21.32,77,8.9981
Marys Lane ,FALSE,30,30,0,OPEN,19-09-2021,20:32:00,714915.6044,734475.1011,2,0,,20.5,82,15.0013
 Herbert Park ,FALSE,40,11,29,OPEN,19-09-2021,20:32:00,717559.0141,732263.7528,2,0,,20.5,82,16.9979
 Merchants Quay ,TRUE,30,21,9,OPEN,19-09-2021,20:32:00,714891.6349,734165.2904,2,0,,20.5,82,16.9979
 New Street South ,FALSE,20,19,1,OPEN,19-09-2021,20:32:00,715035.9584,733324.5788,2,0,,20.5,82,15.0013
 Meath Street ,TRUE,40,7,33,OPEN,19-09-2021,20:32:00,714593.7771,733855.0555,2,0,,20.5,82,19.0012
Newmarket ,FALSE,40,28,12,OPEN,19-09-2021,20:32:00,714709.2063,733366.1625,2,0,,21.32,81,16.9979
Francis Street ,FALSE,36,34,2,OPEN,19-09-2021,20:32:00,714805.8794,733884.9108,2,0,,22.14,77,11.0014
 High Street ,TRUE,40,26,14,OPEN,19-09-2021,20:32:00,714989.9373,733926.4666,2,0,,24.6,64,19.0012
Meath Street,FALSE,40,0,40,OPEN,19-09-2021,20:32:00,714632.6442,733701.3773,2,0,,25.42,61,22.0028
 School Street,FALSE,20,0,20,OPEN,19-09-2021,20:32:00,714372.6566,733738.4085,2,0,,26.24,57,15.0013
 James Street ,FALSE,40,18,22,OPEN,19-09-2021,20:32:00,714035.5732,733980.7875,2,0,,27.06,54,15.0013
 Bridgefoot Street ,FALSE,40,38,2,OPEN,19-09-2021,20:32:00,714444.5374,733981.3375,2,0,,28.7,45,19.0012
St Johns Road West ,FALSE,20,14,6,OPEN,19-09-2021,20:32:00,713646.8884,734215.7708,2,0,,29.52,39,16.9979
 Watling Street ,FALSE,30,12,18,OPEN,19-09-2021,20:32:00,714205.7279,733984.8719,2,0,,28.7,42,22.0028
  Taylor’s lane,FALSE,40,36,4,OPEN,19-09-2021,20:32:00,714293.6437,733714.8625,2,0,,30.34,30,26.0027
   Saint Augustine Street ,TRUE,20,8,12,OPEN,19-09-2021,20:32:00,714769.1713,733948.9631,2,0,,27.88,47,32.9975
 Grattan Crescent ,TRUE,40,28,12,OPEN,19-09-2021,20:32:00,711855.8159,733579.5818,2,0,,22.96,73,32.9975
  Leinster Square ,TRUE,40,38,2,OPEN,19-09-2021,20:32:00,715539.9289,731778.2679,2,0,,20.5,82,19.9995
  Howth Road ,TRUE,20,19,1,OPEN,20-09-2021,20:32:00,721274.1949,738229.6324,2,0,,20.5,82,26.0027
 Raheny Main Street ,TRUE,40,40,0,OPEN,20-09-2021,20:32:00,721461.4646,738209.6796,2,0,,19.68,82,19.9995
 Vernon Avenue ,FALSE,16,13,3,OPEN,20-09-2021,20:32:00,720080.4543,735858.3008,2,0,,18.86,82,19.0012
 Drumcondra Road Upper,TRUE,38,0,38,OPEN,20-09-2021,20:32:00,715880.5903,736106.5454,2,0,,18.86,82,12.998
  Clonliffe Road ,FALSE,30,0,0,CLOSED,20-09-2021,20:32:00,716305.0323,736147.8404,2,0,,18.86,82,22.0028
  Finglas Road ,TRUE,16,0,16,OPEN,20-09-2021,20:32:00,714624.6484,736870.8041,2,0,,18.86,72,19.0012
 Seamus Ennis Road ,FALSE,25,0,25,OPEN,20-09-2021,20:32:00,713168.8994,739130.3766,2,0,,18.04,82,11.0014
Finglas Road,FALSE,20,0,20,OPEN,20-09-2021,20:32:00,713197.7814,738926.9737,2,0,,18.04,77,11.0014
Coolock Main Street ,TRUE,40,5,35,OPEN,20-09-2021,20:32:00,719658.1364,738961.7417,2,0,,18.04,77,15.0013
Poolbeg  ,FALSE,29,19,10,OPEN,20-09-2021,20:32:00,721038.612,733538.5211,2,0,,18.04,72,22.0028
 South Earl Street.,TRUE,35,10,25,OPEN,20-09-2021,20:32:00,714426.4439,733733.518,2,0,,17.22,77,26.0027
 John Street West.,TRUE,40,39,1,OPEN,20-09-2021,20:32:00,714693.2518,734027.531,2,0,,16.4,82,16.9979
 Ormond Street.,TRUE,23,5,18,OPEN,20-09-2021,20:32:00,714439.5889,733341.1125,2,0,,16.4,82,16.9979
 Ashtown Grove.,FALSE,30,17,13,OPEN,20-09-2021,20:32:00,711518.2949,736920.5468,2,0,,15.58,82,22.0028
 Cameron Street.,TRUE,40,40,0,OPEN,20-09-2021,20:32:00,714060.7656,733161.9352,2,0,,15.58,87,19.9995
 Benbulbin Road.,FALSE,23,22,1,OPEN,20-09-2021,20:32:00,712437.4456,732931.5586,2,0,,15.58,87,22.0028
 Keeper Road.,FALSE,40,17,23,OPEN,20-09-2021,20:32:00,713006.4992,732663.6503,2,0,,15.58,82,23.9994
South Circular Road.,FALSE,20,18,2,OPEN,20-09-2021,20:32:00,713006.4992,732663.6503,2,0,,15.58,87,22.0028
 Prospect Way.,FALSE,20,13,7,OPEN,20-09-2021,20:32:00,715063.2344,736630.9297,2,0,,15.58,87,26.0027
 South Circular Road.,TRUE,21,1,20,OPEN,20-09-2021,20:32:00,713362.6358,733098.8582,2,0,,15.58,87,30.0026
 Glasanaon Road.,TRUE,29,1,28,OPEN,20-09-2021,20:32:00,714295.0942,738498.6981,2,0,,14.76,93,30.0026
 City Quay.,FALSE,40,40,0,OPEN,20-09-2021,20:32:00,716706.4443,734339.3748,2,0,,14.76,93,30.0026
Essex Street East.,FALSE,30,16,14,OPEN,20-09-2021,20:32:00,715430.2719,734159.7843,2,0,,14.76,87,35.0008
Wellington Quay.,TRUE,20,14,6,OPEN,20-09-2021,20:32:00,715366.6408,734189.163,2,0,,14.76,93,27.9993
Clontarf Road.,FALSE,40,13,27,OPEN,21-09-2021,20:32:00,718186.8303,736274.6827,2,0,,14.76,87,26.0027
Parliment Street,FALSE,40,1,39,OPEN,21-09-2021,20:32:00,715359.5431,734176.6214,2,0,,13.94,87,35.0008
Fairview Avenue Lower.,FALSE,30,19,11,OPEN,21-09-2021,20:32:00,717418.866,736212.3466,2,0,,14.76,81,31.0009
Bannow Road.,FALSE,30,7,23,OPEN,21-09-2021,20:32:00,713124.8195,737100.7832,2,1,,14.76,81,27.9993
Old Finglas Road.,TRUE,30,3,27,OPEN,21-09-2021,21:32:00,714976.2926,737624.5548,2,1,,13.94,87,23.9994
Prospect Square.,TRUE,20,15,5,OPEN,21-09-2021,21:32:00,714988.8551,736876.5149,2,1,,13.12,87,22.0028
Finglas Road.,FALSE,33,29,4,OPEN,21-09-2021,21:32:00,713258.0059,738804.7184,2,1,,13.12,81,19.0012
Ballymun road.,FALSE,40,30,10,OPEN,21-09-2021,21:32:00,715410.6348,739762.6272,2,1,,12.3,81,19.0012
Gateway Crescent.,FALSE,40,37,3,OPEN,21-09-2021,21:32:00,715383.7086,739653.7401,2,1,,12.3,81,19.0012
Millmount Avenue.,FALSE,20,13,7,OPEN,21-09-2021,21:32:00,715826.891,736943.2622,2,1,,12.3,81,19.9995
Navan Road.,TRUE,30,18,12,OPEN,21-09-2021,21:32:00,713254.2499,735938.0762,2,1,,12.3,81,16.9979
Strand Road Car Park.,TRUE,30,13,17,OPEN,21-09-2021,21:32:00,719511.068,731718.6504,2,1,,12.3,75,22.0028
Naas Road.,FALSE,32,27,5,OPEN,21-09-2021,21:32:00,711356.1167,732869.0107,2,1,,12.3,75,26.0027
 Strand Road Car Park.,FALSE,40,38,1,OPEN,21-09-2021,21:32:00,719468.6273,731934.0535,2,1,,13.12,70,22.0028
Merrion Road,FALSE,30,21,9,OPEN,21-09-2021,21:32:00,718043.099,732330.8,2,1,,13.12,70,23.9994
Pearse St,TRUE,30,5,25,OPEN,21-09-2021,21:32:00,716695.975,734036.35,2,1,,13.94,71,23.9994
Harolds Cross Rd,FALSE,40,23,17,OPEN,21-09-2021,21:32:00,714754.963,732197.764,2,1,,13.94,66,26.0027
Oliver Bond St,FALSE,20,17,3,OPEN,21-09-2021,21:32:00,714526.182,734013.314,2,1,,14.76,62,30.0026
Drumcondra Rd Lwr,TRUE,40,40,0,OPEN,21-09-2021,21:32:00,716110.956,736662.282,2,1,,14.76,62,26.0027
Rathmines Rd Upr,FALSE,30,2,28,OPEN,21-09-2021,21:32:00,715553.28,731456.404,2,1,,12.3,81,23.9994
Charlemont St,TRUE,30,1,29,OPEN,21-09-2021,21:32:00,715870.477,732578.804,2,1,,12.3,82,22.0028
Mespil Road,FALSE,40,40,0,OPEN,21-09-2021,21:32:00,716630.616,732849.465,2,1,,13.12,81,8.9981
Camden St Lwr,FALSE,30,18,12,OPEN,21-09-2021,21:32:00,715545.687,733040.072,2,1,,13.94,76,15.0013
Pembroke Rd,TRUE,40,40,0,OPEN,21-09-2021,21:32:00,717611.569,732664.596,2,1,,13.12,76,11.0014
Phibsboro Rd,FALSE,30,9,21,OPEN,22-09-2021,21:32:00,714927.508,735224.535,2,1,,13.12,81,15.0013
East Rd,TRUE,38,17,21,OPEN,22-09-2021,21:32:00,717795.693,735178.935,2,1,,13.12,76,12.998
Rathgar Rd,FALSE,30,10,20,OPEN,22-09-2021,21:32:00,715539.511,731573.405,2,1,,13.12,76,11.0014
Grace Park Rd,FALSE,40,40,0,OPEN,22-09-2021,21:32:00,716587.097,736964.292,2,1,,13.12,76,8.9981
James Walk,FALSE,30,29,1,OPEN,22-09-2021,21:32:00,713380.101,733296.721,2,1,,13.12,81,8.9981
Pearse St,FALSE,20,19,1,OPEN,22-09-2021,21:32:00,717151.583,733945.994,2,1,,13.12,81,12.998
Clogher Rd,FALSE,30,5,25,OPEN,22-09-2021,21:32:00,713880.36,732069.747,2,1,,13.12,81,15.0013
Harolds Cross Rd,TRUE,40,40,0,OPEN,22-09-2021,21:32:00,714670.789,731337.401,2,1,,12.3,70,12.998
Sundrive Rd,FALSE,31,1,30,OPEN,22-09-2021,21:32:00,713509.122,731827.746,2,1,,12.3,70,12.998
Clanbrassil St Lwr,FALSE,35,24,11,OPEN,22-09-2021,21:32:00,714888.889,732743.555,2,1,,12.3,70,15.0013
Irishtown Rd,TRUE,40,26,14,OPEN,22-09-2021,21:32:00,718373.438,733465.362,2,1,,13.12,66,19.0012
Clanbrassil St Lwr,FALSE,30,30,0,OPEN,22-09-2021,21:32:00,714914.538,732979.093,2,1,,13.94,61,16.9979
St Davids Terrace,FALSE,30,30,0,OPEN,22-09-2021,21:32:00,715139.794,737554.414,2,1,,16.4,47,23.9994
Myrtle St,FALSE,24,17,7,OPEN,22-09-2021,21:32:00,715124.103,735412.363,2,1,,17.22,47,19.9995
Hogan Pl,FALSE,40,29,11,OPEN,22-09-2021,21:32:00,716870.904,733751.522,2,1,,18.86,31,26.0027
Greendale Rd,FALSE,36,34,2,OPEN,22-09-2021,21:32:00,708357.319,732059.886,2,1,,19.68,29,26.0027
The Rise,FALSE,40,40,0,OPEN,22-09-2021,21:32:00,715608.761,737960.796,2,1,,20.5,29,26.0027
Sundrive Rd,FALSE,40,38,2,OPEN,22-09-2021,21:32:00,713877.526,731300.64,2,1,,20.5,25,26.0027
Ellis Rd,TRUE,40,39,1,OPEN,22-09-2021,21:32:00,714270.675,734353.306,2,1,,20.5,23,27.9993
Drumcondra Rd Upr,TRUE,25,22,3,OPEN,22-09-2021,21:32:00,716170.695,736909.796,2,1,,20.5,23,12.998
Ranelagh Rd,FALSE,29,7,22,OPEN,22-09-2021,21:32:00,716516.949,731821.941,2,1,,21.32,22,26.0027
Basin View,FALSE,30,0,30,OPEN,22-09-2021,21:32:00,713649.165,733823.213,2,1,,20.5,18,0
Kimmage Rd Lwr,FALSE,20,5,15,OPEN,22-09-2021,21:32:00,714234.558,731428.387,2,1,,20.5,18,16.9979
North Strand Rd,FALSE,40,39,1,OPEN,22-09-2021,21:32:00,717066.542,735728.597,2,1,,19.68,21,22.0028
Navan Rd,FALSE,30,30,0,OPEN,23-09-2021,21:32:00,711936.28,736588.622,2,1,,18.86,28,11.0014
Kinvara Ave,TRUE,29,5,24,OPEN,23-09-2021,21:32:00,711935.874,736640.89,2,1,,18.04,35,7.0015
St Andrews St,FALSE,30,14,11,OPEN,23-09-2021,21:32:00,715787.497,734021.136,2,1,,17.22,38,6.0032
Clontard Road Car Park,FALSE,40,33,7,OPEN,23-09-2021,21:32:00,-6.198268,53.359426,2,1,,18.04,38,0
Cavendish road,FALSE,40,17,23,OPEN,23-09-2021,21:32:00,-6.261713,53.353099,2,1,,17.22,41,0
Parnell Square East,FALSE,40,39,1,OPEN,23-09-2021,21:32:00,-6.263217,53.354378,2,1,,14.76,62,0
Westmorland St/ Aston Quay Junction,TRUE,40,40,0,OPEN,23-09-2021,21:32:00,,,2,1,,13.12,70,6.0032
Lower bridge st,FALSE,40,38,2,OPEN,23-09-2021,21:32:00,,,2,1,,13.94,66,6.0032
Mount Drummoud,TRUE,40,40,0,OPEN,23-09-2021,21:32:00,,,2,1,,13.94,66,0
Mount Drummoud 2,FALSE,30,16,14,OPEN,23-09-2021,21:32:00,,,2,1,,13.94,66,0
Molesworth Street ,FALSE,30,0,30,OPEN,23-09-2021,21:32:00,,,2,1,,13.94,71,0
"Sprout Kitchen, Sir John Rogerson's Quay",FALSE,40,40,0,OPEN,23-09-2021,21:32:00,,,2,1,,14.76,76,6.0032
"Gerards, Sir John Rogerson's Quay",FALSE,30,7,23,OPEN,23-09-2021,21:32:00,,,2,1,,17.22,54,0
"The Lir Academy, Grand Canal Quay",FALSE,20,10,10,OPEN,23-09-2021,21:32:00,,,2,1,,21.32,34,0
Charlemont place,FALSE,20,0,20,OPEN,23-09-2021,21:32:00,,,2,1,,21.32,32,8.9981
Grand Parade,FALSE,30,24,6,OPEN,23-09-2021,21:32:00,,,2,1,,22.14,28,19.0012
"Imagine, Barrow street",FALSE,22,7,15,OPEN,23-09-2021,21:32:00,,,2,1,,22.96,26,15.0013
"Outside Apartments, Barrow street",FALSE,38,16,22,OPEN,23-09-2021,21:32:00,,,2,1,,22.96,22,23.9994
"Outside Apartments, Barrow street",TRUE,40,37,3,OPEN,23-09-2021,21:32:00,,,2,1,,23.78,19,11.0014
Asgard Road,FALSE,27,27,0,OPEN,23-09-2021,21:32:00,,,2,1,,24.6,20,22.0028
Hume Street ,FALSE,40,40,0,OPEN,23-09-2021,21:32:00,,,2,1,,24.6,20,19.9995
Capel Street,FALSE,30,30,0,OPEN,23-09-2021,21:32:00,,,2,1,,24.6,20,19.0012
Brunswick St North,FALSE,40,5,35,OPEN,23-09-2021,21:32:00,,,2,1,,24.6,20,12.998
8 Hatch Street Lower,TRUE,30,23,7,OPEN,23-09-2021,21:32:00,,,2,1,,22.96,22,6.0032
"Arthur Cox, Hatch Street Lower",FALSE,20,18,2,OPEN,24-09-2021,21:32:00,,,2,1,,21.32,52,8.9981
"Deloitte, Hatch Street upper",TRUE,40,8,32,OPEN,24-09-2021,21:32:00,,,2,1,,20.5,51,0
Rathmines Road Upper,FALSE,40,27,13,OPEN,24-09-2021,21:32:00,,,2,1,,20.5,51,6.0032
"Le Fanu Road, Ballyfermot",FALSE,36,35,1,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,63,0
City Quay  & Creighton Street,TRUE,40,27,13,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,48,6.0032
Shandon Cres,FALSE,40,0,40,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,55,7.0015
North Circular Road /Emmet Street ,FALSE,20,3,17,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,55,6.0032
Clonliffe Road,FALSE,40,16,24,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,59,6.0032
NCR/Belvedere Road junction ,FALSE,40,33,7,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,63,8.9981
Coultry Park,FALSE,20,11,9,OPEN,24-09-2021,21:32:00,,,2,1,,19.68,63,16.9979
"Fagens pub, Botanic Ave",FALSE,30,6,24,OPEN,24-09-2021,21:32:00,,,2,1,,18.86,82,23.9994
"Griffth park, Botanic Ave",FALSE,40,35,5,OPEN,24-09-2021,21:32:00,,,2,1,,18.86,82,12.998
"Our Lady of Dolours Chuch, Botanic Ave",TRUE,20,6,14,OPEN,24-09-2021,21:32:00,,,2,1,,18.86,88,11.0014
St Ita's Road,TRUE,40,26,14,OPEN,24-09-2021,21:32:00,,,2,1,,18.86,94,11.0014
Ballybough Road,TRUE,40,36,4,OPEN,24-09-2021,21:32:00,,,2,1,,18.86,94,15.0013
Calderwood Road,TRUE,20,16,4,OPEN,24-09-2021,21:32:00,,,2,1,,21.32,83,8.9981
Calderwood Road  2,TRUE,40,40,0,OPEN,24-09-2021,21:32:00,,,2,1,,20.5,82,11.0014
Bushes Lane,FALSE,16,10,6,OPEN,24-09-2021,21:32:00,,,2,1,,22.14,77,12.998
Kenilworth Square South,TRUE,38,0,38,OPEN,24-09-2021,21:32:00,,,2,1,,21.32,83,22.0028
Malahide Road,FALSE,30,0,0,CLOSED,24-09-2021,21:32:00,,,2,1,,21.32,83,15.0013
"Cumskeys bar,  Blackhorse Ave",TRUE,16,0,16,OPEN,24-09-2021,21:32:00,,,2,1,,22.14,77,11.0014
Clontarf Road,FALSE,25,0,25,OPEN,24-09-2021,21:32:00,,,2,1,,22.14,77,12.998
Clontarf Road 2,FALSE,20,9,11,OPEN,24-09-2021,21:32:00,,,2,1,,22.14,77,15.0013
"Loretto Convent, Sundrive Road 2",TRUE,40,26,14,OPEN,24-09-2021,21:32:00,,,2,1,,22.14,77,12.998
Claddagh Grreen,FALSE,29,17,12,OPEN,25-09-2021,21:32:00,,,2,1,,21.32,83,15.0013
Richmond Row,TRUE,35,9,26,OPEN,25-09-2021,21:32:00,,,2,1,,21.32,83,11.0014
Armstrong Street,TRUE,40,21,19,OPEN,25-09-2021,21:32:00,,,2,1,,20.5,88,11.0014
Donore Avenue,TRUE,23,8,15,OPEN,25-09-2021,21:32:00,,,2,1,,22.14,68,36.9974
Greenville Avenue,FALSE,30,16,14,OPEN,25-09-2021,21:32:00,,,2,1,,20.5,59,30.0026
Spar Ranelagh Village,TRUE,40,40,0,OPEN,25-09-2021,21:32:00,,,2,1,,19.68,59,27.9993
Ailesbury Gardens,FALSE,23,22,1,OPEN,25-09-2021,21:32:00,,,2,1,,18.04,47,32.9975
Finglas Village (Massey Bros),FALSE,40,17,23,OPEN,25-09-2021,21:32:00,,,2,1,,17.22,44,16.9979
Newbridge Avenue,FALSE,20,18,2,OPEN,25-09-2021,21:32:00,,,2,1,,17.22,44,23.9994
Richmond Street South,FALSE,20,6,14,OPEN,25-09-2021,21:32:00,,,2,1,,16.4,43,16.9979
Mount Street Lower (Bord Gais),TRUE,21,4,17,OPEN,25-09-2021,21:32:00,,,2,1,,15.58,50,19.0012
Leinster Street South (Trinity Point),TRUE,29,2,27,OPEN,25-09-2021,21:32:00,,,2,1,,16.4,50,0
Thunder Road café - Fleet Street,FALSE,40,40,0,OPEN,25-09-2021,21:32:00,,,2,1,,17.22,44,32.9975
York Street - RSCI,FALSE,30,18,12,OPEN,25-09-2021,21:32:00,,,2,1,,18.04,38,27.9993
Hanover Street East(Jct with Erne St Lower),TRUE,20,20,0,OPEN,25-09-2021,21:32:00,,,2,1,,18.04,38,22.0028
Hanover Street East(Opposite Eurospar),FALSE,40,7,33,OPEN,25-09-2021,21:32:00,,,2,1,,18.86,36,23.9994
North Wall Quay (opposite 3arena),FALSE,40,4,36,OPEN,25-09-2021,21:32:00,,,2,1,,18.86,33,26.0027
Commons Street (outside Bank of Ireland),FALSE,30,21,9,OPEN,25-09-2021,21:32:00,,,2,1,,18.86,33,22.0028
Commons Street(outside Havana),FALSE,30,5,25,OPEN,25-09-2021,21:32:00,,,2,1,,21.32,29,32.9975
Phibsborough Road (Student residences),TRUE,30,0,30,OPEN,25-09-2021,22:32:00,,,2,1,,21.32,29,16.9979
Western Way,TRUE,20,15,5,OPEN,25-09-2021,22:32:00,,,2,1,,22.14,24,26.0027
Parnell Street (Jct North Great Georges St),FALSE,33,32,1,OPEN,25-09-2021,22:32:00,,,2,1,,21.32,25,23.9994
Mountjoy Street (Dublin International Youth Hospital),FALSE,40,30,10,OPEN,25-09-2021,22:32:00,,,2,1,,20.5,27,26.0027
Mountjoy Street (outside spar),FALSE,40,40,0,OPEN,25-09-2021,22:32:00,,,2,1,,18.86,31,19.0012
Sean McDermott Street Lower (swimming Pool),FALSE,20,11,9,OPEN,26-09-2021,22:32:00,,,2,1,,18.04,33,19.9995
Harcourt Road (investec),TRUE,30,20,10,OPEN,26-09-2021,22:32:00,,,2,1,,17.22,38,16.9979
Harcourt Road (Baxter & Greene),TRUE,30,15,15,OPEN,26-09-2021,22:32:00,,,2,1,,16.4,40,16.9979
Baggot Street Upper (Paddy Power),FALSE,32,25,7,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,43,11.0014
Orwell Road,FALSE,40,39,0,OPEN,26-09-2021,22:32:00,,,2,0,,14.76,50,19.9995
Milltown Road (Churchtown Rd Jct),FALSE,30,22,8,OPEN,26-09-2021,22:32:00,,,2,0,,14.76,43,11.0014
Serpentine Avenue,TRUE,30,2,28,OPEN,26-09-2021,22:32:00,,,2,0,,13.94,49,15.0013
Church Avenue,FALSE,40,23,17,OPEN,26-09-2021,22:32:00,,,2,0,,13.94,49,11.0014
Emmet Road,FALSE,20,18,2,OPEN,26-09-2021,22:32:00,,,2,0,,13.94,46,8.9981
South Circular Road (dolphin electrical),TRUE,40,40,0,OPEN,26-09-2021,22:32:00,,,2,0,,13.94,49,12.998
South Circular Road (house 582),FALSE,30,4,26,OPEN,26-09-2021,22:32:00,,,2,0,,13.94,49,11.0014
Lesson Street Upper,TRUE,30,20,10,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,40,8.9981
Grosvenor Square (side of House 89),FALSE,40,21,19,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,37,0
Shelbourne Road (centra),FALSE,30,14,16,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,40,11.0014
Jamestown Road (village shopping centre),TRUE,40,40,0,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,40,7.0015
Grange Road (Donaghmede Shopping Centre),FALSE,30,4,26,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,43,0
"La Costa takeaway, Clontarf Road (in car park)",TRUE,38,14,24,OPEN,26-09-2021,22:32:00,,,2,0,,16.4,37,0
"Seafield Road, Clontarf",FALSE,30,9,21,OPEN,26-09-2021,22:32:00,,,2,0,,17.22,38,7.0015
"St Bridges Road, Clontarf",FALSE,40,40,0,OPEN,26-09-2021,22:32:00,,,2,0,,17.22,41,15.0013
"Collins Avenue, Whitehall",FALSE,30,30,0,OPEN,26-09-2021,22:32:00,,,2,0,,18.04,38,12.998
"Barryscourt Road, Pedestrian crossing at NSC",FALSE,20,17,3,OPEN,26-09-2021,22:32:00,,,2,0,,17.22,41,8.9981
Bulfin Road (outside 52),FALSE,30,6,24,OPEN,26-09-2021,22:32:00,,,2,0,,16.4,47,0
Suir Road (zinc hair & beauty),TRUE,40,40,0,OPEN,26-09-2021,22:32:00,,,2,0,,14.76,71,8.9981
"St Gabriels Road, Clontarf East",FALSE,31,2,29,OPEN,26-09-2021,22:32:00,,,2,0,,15.58,66,0
Angelesea Road (Library),FALSE,35,29,6,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,71,12.998
North Circular Road (moldova Shop) Phibsborough,TRUE,40,28,12,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,71,8.9981
Edenmore Park,FALSE,30,26,4,OPEN,27-09-2021,22:32:00,,,2,0,,15.58,76,6.0032
St Assams Park,FALSE,30,30,0,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,81,8.9981
"Bluebell Luas Stop, Naas Road",FALSE,24,20,4,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,81,8.9981
Ringsend Road (Ash Ireland),FALSE,40,36,4,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,87,7.0015
"Omni Shopping Centre, Swords Road",FALSE,36,33,3,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,87,12.998
Glengarriff Parade,FALSE,40,40,0,OPEN,27-09-2021,22:32:00,,,2,0,,14.76,87,8.9981
Wilton Place,FALSE,40,38,2,OPEN,27-09-2021,22:32:00,,,2,0,,13.94,87,0
Clanbrassil St Lower,TRUE,40,16,24,OPEN,27-09-2021,22:32:00,,,2,0,,13.94,87,8.9981
Molesworth St,TRUE,25,24,1,OPEN,27-09-2021,22:32:00,,,2,0,,13.94,87,8.9981
Bolton St,FALSE,29,6,23,OPEN,27-09-2021,22:32:00,,,2,0,,15.58,76,8.9981
Grosvenor Rd,FALSE,30,1,29,OPEN,27-09-2021,22:32:00,,,2,0,,16.4,71,8.9981
City Quay,FALSE,20,5,15,OPEN,27-09-2021,22:32:00,,,2,0,,17.22,67,6.0032
Fleet St,FALSE,40,39,1,OPEN,27-09-2021,22:32:00,,,2,0,,18.86,51,0
Pearce St,FALSE,30,30,0,OPEN,27-09-2021,22:32:00,,,2,0,,19.68,44,7.0015
Ross Road,TRUE,29,0,29,OPEN,27-09-2021,22:32:00,,,2,0,,20.5,45,7.0015
Bloomfield Ave (46),FALSE,30,13,12,OPEN,27-09-2021,22:32:00,,,2,0,,22.14,34,0
South Circular Road (Jct with Donore Ave),FALSE,40,33,7,OPEN,27-09-2021,22:32:00,,,2,0,,22.96,37,8.9981
Bride St (Health Studio),FALSE,40,23,17,OPEN,27-09-2021,22:32:00,,,2,0,,24.6,28,12.998
Bride St (Opposite 79 at Park),FALSE,40,40,0,OPEN,27-09-2021,22:32:00,,,2,0,,25.42,27,19.9995
4 Blessington St,TRUE,40,40,0,OPEN,27-09-2021,22:32:00,,,2,0,,24.6,26,19.0012
Bride St (Canon Court),FALSE,40,38,2,OPEN,27-09-2021,22:32:00,,,2,0,,22.96,35,8.9981
Cuffe St (Opposite Mercer St Upper),TRUE,40,34,6,OPEN,27-09-2021,22:32:00,,,2,0,,22.96,32,6.0032
Swords Rd (Larkhill Rd Jct),FALSE,30,12,18,OPEN,28-09-2021,22:32:00,,,2,0,,21.32,48,8.9981
Barryscourt,FALSE,30,1,29,OPEN,28-09-2021,22:32:00,,,2,0,,20.5,45,0
Braithewaite St (Jct with Poole St),FALSE,40,40,0,OPEN,28-09-2021,22:32:00,,,2,0,,19.68,59,0
Bride St (Park Entrance),FALSE,30,9,21,OPEN,28-09-2021,22:32:00,,,2,1,,18.04,72,7.0015
28 Killarney St,FALSE,20,10,10,OPEN,28-09-2021,22:32:00,,,2,1,,17.22,77,6.0032
